,element_id,text,page_number,filename,chunk_id
58,bf0923ff51be4b2a7ae42b9061f367f8,"18. R. R. Jenq et al., J. Exp. Med. 209, 903–911 (2012). 19. S. Caballero et al., Cell Host Microbe 21, 592–602.e4 (2017). 20. N. W. Palm et al., Cell 158, 1000–1010 (2014). 21. K. Brandl et al., Nature 455, 804–807 (2008). 22. D. Zhao et al., J. Clin. Invest. 128, 4970–4979 (2018). 23. C. A. Lindemans et al., Nature 528, 560–564 (2015). 24. K. H. Schleifer, A. Hartinger, F. Götz, FEMS Microbiol. Lett. 3, 9–11 (1978)

25. D. Weber et al., Biol. Blood Marrow Transplant. 23, 845–852 (2017).

26. P. A. Gill, M. C. van Zelm, J. G. Muir, P. R. Gibson, Aliment. Pharmacol. Ther. 48 , 15–34 (2018).

27. N. D. Mathewson et al., Nat. Immunol. 17, 505–513 (2016). 28. B. W. Haak et al., Blood 131, 2978–2986 (2018). 29. C. J. Ingram, C. A. Mulcare, Y. Itan, M. G. Thomas, D. M. Swallow, Hum. Genet. 124, 579–591 (2009). 30. J. Vydra et al., Clin. Infect. Dis. 55, 764–770 (2012). 31. S. Manfredo Vieira et al., Science 359, 1156–1161 (2018). 32. S. G. Kim et al., Nature 572, 665–669 (2019).

--- Extracted Metadata ---
Keywords: microbiome, immunology, transplantation, gastroenterology, genetics, infectious diseases, nutrition",7,gvhd_paper.pdf,59
59,1b8221fab342f3129b2927015c8ea56d,"ACKN OW LEDG MEN TS

We thank G. M. Dunny and J. Willett (Department of Microbiology, University of Minnesota) as well as R. Zbasnik and V. Schlegel (Department of Food Science, University of Nebraska) for helpful discussion and for providing materials for revision of the manuscript. Funding: This work was supported by a German Research Foundation (DFG) scholarship to

--- Extracted Metadata ---
Keywords: acknowledgements, funding, German Research Foundation, microbiology, food science",7,gvhd_paper.pdf,60
60,8d80b1cca0d6cf99d6f0c2c5201f1ca5,"C.K.S.-T.; a Young-Investigator-Award by American Society of Bone Marrow Transplantation to C.K.S.-T.; partially supported by the DFG research consortium TR221 “GvH/GvL” (project B13) to E.H.; by NCI awards R01-CA228358 (M.R.M.v.d.B.), R01-CA228308 (M.R.M.v.d.B.), MSKCC Cancer Center Core Grant P30 CA008748, and Project 4 of P01-CA023766 (M.R.M.v.d.B.); NHLBI award R01-HL125571 (M.R.M.v.d.B.), R01-HL123340 (M.R.M.v.d.B.), and K08-HL143189 (J.U.P.); NIA National Institute of Aging award Project 2 of P01-AG052359 (M.R.M.v.d.B.); NIAID award U01 AI124275 (M.R.M.v.d.B.); R01 AI032135 (E.G.P.); AI095706 (E.G.P.); U01 AI124275 (E.G.P. and J.B.X.); Tri-Institutional Stem Cell Initiative award 2016-013 (M.R.M.v.d.B.); the Lymphoma Foundation (M.R.M.v.d.B. and N.K.); the Susan and Peter Solomon Divisional Genomics Program (M.R.M.v.d.B.); the Parker Institute for Cancer Immunotherapy at Memorial Sloan Kettering Cancer Center (M.R.M.v.d.B. and J.U.P.); the Sawiris Foundation (J.U.P.); the Society

--- Extracted Metadata ---
Keywords: bone marrow transplantation, cancer research, grants, NCI, NHLBI, NIA, research funding",7,gvhd_paper.pdf,61
61,5d6ac014bebbab8a332bcd86142ee30f,"of P01-AG052359 (M.R.M.v.d.B.); NIAID award U01 AI124275 (M.R.M.v.d.B.); R01 AI032135 (E.G.P.); AI095706 (E.G.P.); U01 AI124275 (E.G.P. and J.B.X.); Tri-Institutional Stem Cell Initiative award 2016-013 (M.R.M.v.d.B.); the Lymphoma Foundation (M.R.M.v.d.B. and N.K.); the Susan and Peter Solomon Divisional Genomics Program (M.R.M.v.d.B.); the Parker Institute for Cancer Immunotherapy at Memorial Sloan Kettering Cancer Center (M.R.M.v.d.B. and J.U.P.); the Sawiris Foundation (J.U.P.); the Society of Memorial Sloan Kettering Cancer Center (J.U.P.); MSKCC Cancer Systems Immunology Pilot Grant (J.U.P.); Empire Clinical Research Investigator Program (J.U.P.); Seres Therapeutics (M.R.M.v.d.B., J.U.P., J.B.S., A.L.C.G., A.G.C., A.E.S., and A.D.S.); Japan Society for the Promotion of Science KAKENHI (17H04206 to T.T. and 17K09945 to D.H.); the Center of Innovation Program from Japan Science and Technology Agency (T.T.); Mochida Memorial Foundation for Medical and Pharmaceutical Research (D.H.);

--- Extracted Metadata ---
Keywords: NIAID, Lymphoma Foundation, Parker Institute for Cancer Immunotherapy, Stem Cell Initiative",7,gvhd_paper.pdf,62
62,6bc707798a3bdcc77c1667d45d7da0be,"f Memorial Sloan Kettering Cancer Center (J.U.P.); MSKCC Cancer Systems Immunology Pilot Grant (J.U.P.); Empire Clinical Research Investigator Program (J.U.P.); Seres Therapeutics (M.R.M.v.d.B., J.U.P., J.B.S., A.L.C.G., A.G.C., A.E.S., and A.D.S.); Japan Society for the Promotion of Science KAKENHI (17H04206 to T.T. and 17K09945 to D.H.); the Center of Innovation Program from Japan Science and Technology Agency (T.T.); Mochida Memorial Foundation for Medical and Pharmaceutical Research (D.H.); R56 AI137269-01 (J.B.X.); Conquer Cancer Foundation Young Investigator Award/Gilead Sciences (N.K.); NIH KL2 TR001115-03 (NCATS CTSA to A.D.S.); NIA 2P30AG028716-11 (Claude D. Pepper Older Americans Independence Center to A.D.S.); NCI R01CA203950-01 (to N.J.C., A.D.S., L.B., M.L, and A.B.); NIH 1R01HL124112-01A (A.D.S. and R.R.J.); and NIA R21AG066388- 01 (A.D.S. and N.J.C.). Author contributions: C.K.S.-T., E.G.P., J.U.P, and M.R.M.v.d.B. conceptualized the project; C.K.S.-T., A.L.C.G., A.S.,

--- Extracted Metadata ---
Keywords: Memorial Sloan Kettering Cancer Center, Cancer Systems Immunology, Seres Therapeutics, Japan Society for the Promotion of Science, Center of Innovation Program, Mochida Memorial Foundation, Conquer Cancer Foundation, NIA, NCI",7,gvhd_paper.pdf,63
63,0d47e691092745cfe0664febc9c40994,"R56 AI137269-01 (J.B.X.); Conquer Cancer Foundation Young Investigator Award/Gilead Sciences (N.K.); NIH KL2 TR001115-03 (NCATS CTSA to A.D.S.); NIA 2P30AG028716-11 (Claude D. Pepper Older Americans Independence Center to A.D.S.); NCI R01CA203950-01 (to N.J.C., A.D.S., L.B., M.L, and A.B.); NIH 1R01HL124112-01A (A.D.S. and R.R.J.); and NIA R21AG066388- 01 (A.D.S. and N.J.C.). Author contributions: C.K.S.-T., E.G.P., J.U.P, and M.R.M.v.d.B. conceptualized the project; C.K.S.-T., A.L.C.G., A.S., S.D., A.P., J.R.C., Y.T., R.R.J., J.B.X., E.R.L., and J.U.P. were involved in data curation and formal analyses; C.K.S.-T., K.B.N., A.L., M.D.D., A.E.S., J.B.S., A.G.C., G.A., Y.S., M.B.d.S., K.A.M., D.B., R.P., A.T., S.M., M.E.A., A.J.P., M.M., R.J.W., L.A.A., E.F., D.P., M.A.J., D.W., A.D.S., D.H., C.S., J.A.M., K.R., M.L., A.B., L.B., K.H., and Y.H. conducted research and collected data; M.J.G.T.V., D.M.P., M.A.P., S.A.G.,

--- Extracted Metadata ---
Keywords: Conquer Cancer Foundation, Young Investigator Award, NIH, NIA, NCI, research",7,gvhd_paper.pdf,64
64,64f12efb365dbb12b344c8f0b8c62e83,"T.T., E.H., N.J.C., E.G.P., and M.R.M.v.d.B. supervised the project and provided validation; and C.K.S.-T., J.U.P., A.L.C.G., and M.R.M.v.d.B. prepared data presentation and wrote the manuscript with contributions from all other authors. Competing interests: M.R.M.v.d.B has received research support from Seres Therapeutics; has consulted, received honorarium from, or participated in advisory boards for Seres Therapeutics, Flagship Ventures, Novartis, Evelo, Jazz Pharmaceuticals, Therakos, Amgen, Magenta Therapeutics, Merck & Co, Inc., Acute Leukemia Forum (ALF), and DKMS Medical Council (Board); and has IP Licensing with Seres Therapeutics and Juno Therapeutics and stock options from Smart Immune. J.U.P. reports research funding, intellectual property fees, and travel reimbursement from Seres Therapeutics and consulting fees from Davolterra. A.D.S. received research support from Seres Therapeutics, Merck, and Novartis. E.G.P. has received speaker honoraria from Bristol-Myer Squibb,

--- Extracted Metadata ---
Keywords: research support, manuscript writing, consulting, intellectual property, honorarium, advisory boards, data presentation, competing interests",7,gvhd_paper.pdf,65
65,d73cb54a29a162c90c029bc5c5eddcba,"en, Magenta Therapeutics, Merck & Co, Inc., Acute Leukemia Forum (ALF), and DKMS Medical Council (Board); and has IP Licensing with Seres Therapeutics and Juno Therapeutics and stock options from Smart Immune. J.U.P. reports research funding, intellectual property fees, and travel reimbursement from Seres Therapeutics and consulting fees from Davolterra. A.D.S. received research support from Seres Therapeutics, Merck, and Novartis. E.G.P. has received speaker honoraria from Bristol-Myer Squibb, Celgene, Seres Therapeutics, MedImmune, Novartis, and Ferring Pharmaceuticals; is an inventor on patent application number WPO2015179437A1, entitled “Methods and compositions for reducing Clostridium difficile infection,” and patent number WPO2017091753A1, entitled “Methods and compositions for reducing vancomycin-resistant Enterococci infection or colonization”; and holds patents that receive royalties from Seres Therapeutics Inc. Other authors have no competing interests. Data and materials

--- Extracted Metadata ---
Keywords: intellectual property, licensing, acute leukemia, Clostridium difficile, vancomycin-resistant Enterococci, biopharmaceuticals
Methods: IP Licensing
Hypothetical Questions: What are the implications of IP licensing agreements in biopharmaceutical collaborations?, How do consulting fees affect the integrity of research outcomes?",7,gvhd_paper.pdf,66
66,94a40de6c7dc06012ec2dc99c0cdc67a,", Celgene, Seres Therapeutics, MedImmune, Novartis, and Ferring Pharmaceuticals; is an inventor on patent application number WPO2015179437A1, entitled “Methods and compositions for reducing Clostridium difficile infection,” and patent number WPO2017091753A1, entitled “Methods and compositions for reducing vancomycin-resistant Enterococci infection or colonization”; and holds patents that receive royalties from Seres Therapeutics Inc. Other authors have no competing interests. Data and materials availability: All data are available in the manuscript or the supplementary materials. Sequencing data have been deposited into Sequence Read Archive under Bioproject number PRJNA545312.

--- Extracted Metadata ---
Keywords: Clostridium difficile, vancomycin-resistant Enterococci, patent, royalties, sequencing data, biopharmaceuticals
Methods: patent applications, royalties, sequencing data deposition
Hypothetical Questions: What is the significance of patents in biopharmaceuticals?, How do royalties work in the context of patent ownership?, Why are sequencing data important in biological research?",7,gvhd_paper.pdf,67
67,765decdef7b796c34ee56f0f9b1027fc,"SUPPLEMENTARY MATERIALS

science.sciencemag.org/content/366/6469/1143/suppl/DC1 Materials and Methods Table S1 to S10 Fig S1 to S10 References (33–53)

View/request a protocol for this paper from Bio-protocol.

18 March 2019; accepted 22 October 2019 10.1126/science.aax3760

D o w n o a d e d

l

f r o m h t t p : / / s c e n c e . s c e n c e m a g . o r g / o n N o v e m b e r

i

i

2 8 ,

2 0 1 9

Stein-Thoeringer et al., Science 366, 1143–1149 (2019)

29 November 2019

7 of 7

--- Extracted Metadata ---
Keywords: science, materials, methods, protocols, references",7,gvhd_paper.pdf,68
68,fe3fe06e5d21a26c1a5080a14cad9d39,"Lactose drives C. K. Stein-Thoeringer, K. B. Nichols, A. Lazrak, M. D. Docampo, A. E. Slingerland, J. B. Slingerland, A. G. Clurman, G. Armijo, A. L. C. Gomes, Y. Shono, A. Staffas, M. Burgos da Silva, S. M. Devlin, K. A. Markey, D. Bajic, R. Pinedo, A. Tsakmaklis, E. R. Littmann, A. Pastore, Y. Taur, S. Monette, M. E. Arcila, A. J. Pickard, M. Maloy, R. J. Wright, L. A. Amoretti, E. Fontana, D. Pham, M. A. Jamal, D. Weber, A. D. Sung, D. Hashimoto, C. Scheid, J. B. Xavier, J. A. Messina, K. Romero, Lew, A. Bush, L. Bohannon, K. Hayasaka, Y. Hasegawa, M. J. G. T. Vehreschild, J. R. Cross, D. M. Ponce, M. A. Perales, S. A. Giralt, R. R. Jenq, T. Teshima, E. Holler, N. J. Chao, E. G. Pamer, J. U. Peled and M. R. M. van den Brink

Enterococcus

expansion to promote graft-versus-host disease

M.

Science DOI: 10.1126/science.aax3760

366

(6469), 1143-1149.

Lactose can fuel GVHD

--- Extracted Metadata ---
Keywords: Lactose, Graft-versus-host disease, GVHD, Enterococcus
Methods: graft-versus-host disease (GVHD)
Hypothetical Questions: How does lactose influence graft-versus-host disease?, Can lactose be used to promote GVHD in clinical settings?",8,gvhd_paper.pdf,69
69,51096f8c7e8ffedfb97549f852a66ac7,"Allogeneic hematopoietic cell transplantation (allo-HCT) is used to treat certain hematopoietic malignancies, but

patients have a risk of developing graft-versus-host disease (GVHD). Stein-Thoeringer analysis of more than 1300 patients treated with allo-HCT across four clinical centers (see the Perspective by Zitvogel and Kroemer). High levels of bacteria from the mortality. Lactose appears to provide a substrate for genotype had a greater abundance of Enterococcus. severity of GVHD, and improved survival in gnotobiotic mouse models.

performed a large-scale

et al.

Enterococcus

genus were associated with greater incidence of GVHD and

Enterococcus A lactose-free diet limited

growth, and patients with a lactose-malabsorption

Enterococcus

growth, reduced the

Science

, this issue p. 1143; see also p. 1077

ARTICLE TOOLS

http://science.sciencemag.org/content/366/6469/1143

SUPPLEMENTARY MATERIALS

http://science.sciencemag.org/content/suppl/2019/11/25/366.6469.1143.DC1

--- Extracted Metadata ---
Keywords: graft-versus-host disease (GVHD), Allogeneic hematopoietic cell transplantation, Enterococcus, lactose-malabsorption, gnotobiotic mouse models, hematopoietic malignancies
Methods: Allogeneic hematopoietic cell transplantation (allo-HCT), gnotobiotic mouse models
Hypothetical Questions: How does the abundance of Enterococcus affect the incidence of graft-versus-host disease (GVHD)?, What is the relationship between lactose consumption and survival rates in patients undergoing allo-HCT?, Can a lactose-free diet mitigate the effects of GVHD in patients?",8,gvhd_paper.pdf,70
70,44bd4c9b1714c51388887595b8d20c03,"RELATED CONTENT

http://science.sciencemag.org/content/sci/366/6469/1077.full

REFERENCES

This article cites 52 articles, 15 of which you can access for free http://science.sciencemag.org/content/366/6469/1143#BIBL

D o w n o a d e d

l

f r o m h t t p : / / s c e n c e . s c e n c e m a g . o r g / o n N o v e m b e r

i

i

2 8 ,

2 0 1 9

PERMISSIONS

http://www.sciencemag.org/help/reprints-and-permissions

Use of this article is subject to the

Terms of Service

Science Science, 1200 New York Avenue NW, Washington, DC 20005. The title

(print ISSN 0036-8075; online ISSN 1095-9203) is published by the American Association for the Advancement of

Science

is a registered trademark of AAAS.

Copyright © 2019 The Authors, some rights reserved; exclusive licensee American Association for the Advancement of Science. No claim to original U.S. Government Works

--- Extracted Metadata ---
Keywords: Science, Research, Permissions, Copyright, Articles, AV8N",8,gvhd_paper.pdf,71
