element_id,text,page_number,filename,chunk_id,method,hypothetical_questions,keywords
e5ef018134f24c7c3db095a5c96d0da3,"analysis and interpretation of data and key preliminary experiments; S. Lang, K.B., J.L. and X.M.T. provided assistance with statistical analysis; H.C., L.J., B.G., W.S., R.K., F.H. and S. Lee provided assistance with data acquisition; R.C.W., T.H.C., K.N., M.T. and D.E.F. were responsible for 16S rRNA sequencing, phage genome sequencing and data analysis; Y.S. and T.D.L. were responsible for bacterial genome sequencing and data analysis; A.H.-M., L.L. and R.Y. provided assistance with phage studies and were responsible for electron microscopy data; R.Y. provided critical revision of the manuscript; I.R.R. and W.A.v.d.D. were responsible for cytolysin expression and purification; Y.M. and L.E. provided assistance with the design and conduct of the gnotobiotic mouse studies; M.L. and D.P. provided assistance with phage isolation; M.V.-C., F.B.-P., E.C.V., J.G.A., R.S.B. Jr, V.V., J.A., J.C., D.L.S., S.B.H., A.L., M.R.L., P.M., G.G.-T., R.B. and P.S. were responsible for collection of

--- Extracted Metadata ---
Keywords: data analysis, statistical analysis, 16S rRNA sequencing, phage genome sequencing, bacterial genome sequencing, electron microscopy, cytolysin expression, gnotobiotic mouse studies, phage isolation, collection
Methods: statistical analysis, data acquisition, 16S rRNA sequencing, phage genome sequencing, bacterial genome sequencing, electron microscopy, cytolysin expression, gnotobiotic mouse studies, phage isolation, collection
Hypothetical Questions: What were the key preliminary experiments conducted?, What were the findings of the 16S rRNA sequencing and phage genome sequencing?, How did bacterial genome sequencing contribute to the research?, What insights were gained from the electron microscopy data?, What were the results of the cytolysin expression and purification process?, What were the outcomes of the gnotobiotic mouse studies?, How were the phages isolated and characterized?",12,ald_paper,118,"['statistical analysis', 'data acquisition', '16S rRNA sequencing', 'phage genome sequencing', 'bacterial genome sequencing', 'electron microscopy', 'cytolysin expression', 'gnotobiotic mouse studies', 'phage isolation', 'collection']","['What were the key preliminary experiments conducted?', 'What were the findings of the 16S rRNA sequencing and phage genome sequencing?', 'How did bacterial genome sequencing contribute to the research?', 'What insights were gained from the electron microscopy data?', 'What were the results of the cytolysin expression and purification process?', 'What were the outcomes of the gnotobiotic mouse studies?', 'How were the phages isolated and characterized?']","['data analysis', 'statistical analysis', '16S rRNA sequencing', 'phage genome sequencing', 'bacterial genome sequencing', 'electron microscopy', 'cytolysin expression', 'gnotobiotic mouse studies', 'phage isolation', 'collection']"
f7ba577921f736746028f3756da8d725,"tudies and were responsible for electron microscopy data; R.Y. provided critical revision of the manuscript; I.R.R. and W.A.v.d.D. were responsible for cytolysin expression and purification; Y.M. and L.E. provided assistance with the design and conduct of the gnotobiotic mouse studies; M.L. and D.P. provided assistance with phage isolation; M.V.-C., F.B.-P., E.C.V., J.G.A., R.S.B. Jr, V.V., J.A., J.C., D.L.S., S.B.H., A.L., M.R.L., P.M., G.G.-T., R.B. and P.S. were responsible for collection of human samples; D.E.F. and B.S. were responsible for the study concept and design, and editing the manuscript; B.S. was responsible for study supervision.",12,ald_paper,119,[],[],[]
ea7d403697a0a0ce750f595445f83887,"Competing interests B.S. consults for the Ferring Research Institute; however, there is no competing interest with regard to this study. All other authors declare no competing interests.

Additional information Supplementary information is available for this paper at https://doi.org/10.1038/s41586-019- 1742-x. Correspondence and requests for materials should be addressed to B.S. Reprints and permissions information is available at http://www.nature.com/reprints.",12,ald_paper,120,[],[],[]
b3e298e455259fc27f8cc72d047895fb,"Extended Data Fig. 1 | See next page for caption.

--- Extracted Metadata ---
Keywords: mutant mice, genetic modifications, mouse genetics
Methods: Generation of mutant mice
Hypothetical Questions: How were mutant mice generated in this study?, What genetic modifications were made in the mice?",13,ald_paper,121,['Generation of mutant mice'],"['How were mutant mice generated in this study?', 'What genetic modifications were made in the mice?']","['mutant mice', 'genetic modifications', 'mouse genetics']"
a8dce5c437f755a072d2372bf3f1c775,"Article

--- Extracted Metadata ---
Keywords: PCR, DNA sequencing, phylogenetic analysis, evolutionary relationships, genetic relatedness, biological research
Methods: PCR, DNA sequencing, phylogenetic analysis
Hypothetical Questions: How does DNA sequencing help in studying evolutionary relationships?, What are the applications of PCR in biological research?, How can phylogenetic analysis be used to understand the genetic relatedness between species?",14,ald_paper,122,"['PCR', 'DNA sequencing', 'phylogenetic analysis']","['How does DNA sequencing help in studying evolutionary relationships?', 'What are the applications of PCR in biological research?', 'How can phylogenetic analysis be used to understand the genetic relatedness between species?']","['PCR', 'DNA sequencing', 'phylogenetic analysis', 'evolutionary relationships', 'genetic relatedness', 'biological research']"
49f51bd7eece8d27c4baabe2056f3296,"Extended Data Fig. 1 | Intestinal dysbiosis in patients with alcoholic hepatitis. a, 16S rRNA sequencing of faecal samples from controls (n = 14), patients with alcohol-use disorder (n = 43), or alcoholic hepatitis (n = 75). The graph demonstrates the relative abundance of sequence reads in each genus. b, Bacterial diversity (Shannon index and Simpson index) and richness (Chao richness) was calculated in controls (n = 14), patients with alcohol-use disorder (n = 43) or alcoholic hepatitis (n = 75). c, E. faecalis in faecal samples from controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. d, Percentage of faecal samples positive for E. faecalis in controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. E. faecalis was detected in faeces from 80% of patients with alcoholic hepatitis, versus 36% of controls (P < 0.001). There was also a significant difference between

--- Extracted Metadata ---
Keywords: alcoholic hepatitis, 16S rRNA sequencing, bacterial diversity, E. faecalis, qPCR
Methods: 16S rRNA sequencing, bacterial diversity analysis, qPCR
Hypothetical Questions: What is the prevalence of E. faecalis in patients with alcoholic hepatitis compared to controls?, How does the bacterial diversity differ in patients with alcohol-use disorder and alcoholic hepatitis compared to controls?",14,ald_paper,123,"['16S rRNA sequencing', 'bacterial diversity analysis', 'qPCR']","['What is the prevalence of E. faecalis in patients with alcoholic hepatitis compared to controls?', 'How does the bacterial diversity differ in patients with alcohol-use disorder and alcoholic hepatitis compared to controls?']","['alcoholic hepatitis', '16S rRNA sequencing', 'bacterial diversity', 'E. faecalis', 'qPCR']"
102f322a8580ae0b13cfa2e14cd35116,"= 75). c, E. faecalis in faecal samples from controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. d, Percentage of faecal samples positive for E. faecalis in controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. E. faecalis was detected in faeces from 80% of patients with alcoholic hepatitis, versus 36% of controls (P < 0.001). There was also a significant difference between patients with alcohol-use disorder and patients with alcoholic hepatitis (P < 0.01). e, Receiver operating characteristic curves and area under the curve (AUC) for the comparison of 90-day mortality and cytolysin positivity (red; n = 57), MELD score (blue; n = 56), ABIC score (yellow; n = 57) and discriminant function (green; n = 42) in patients with alcoholic hepatitis. f, E. faecalis in faecal samples from patients with alcoholic hepatitis whose faecal samples were cytolysin- positive (n = 25)

--- Extracted Metadata ---
Keywords: E. faecalis, alcohol-use disorder, alcoholic hepatitis, qPCR, mortality, cytolysin positivity, MELD score, ABIC score, discriminant function, ROC curves
Methods: qPCR, Receiver Operating Characteristic (ROC) curves
Hypothetical Questions: How does the presence of E. faecalis in faecal samples correlate with alcohol-use disorder and alcoholic hepatitis?, What is the relationship between E. faecalis detection and mortality in patients with alcoholic hepatitis?",14,ald_paper,124,"['qPCR', 'Receiver Operating Characteristic (ROC) curves']","['How does the presence of E. faecalis in faecal samples correlate with alcohol-use disorder and alcoholic hepatitis?', 'What is the relationship between E. faecalis detection and mortality in patients with alcoholic hepatitis?']","['E. faecalis', 'alcohol-use disorder', 'alcoholic hepatitis', 'qPCR', 'mortality', 'cytolysin positivity', 'MELD score', 'ABIC score', 'discriminant function', 'ROC curves']"
01ba7321feb5ad965d6e3514b66ef776,"atients with alcohol-use disorder and patients with alcoholic hepatitis (P < 0.01). e, Receiver operating characteristic curves and area under the curve (AUC) for the comparison of 90-day mortality and cytolysin positivity (red; n = 57), MELD score (blue; n = 56), ABIC score (yellow; n = 57) and discriminant function (green; n = 42) in patients with alcoholic hepatitis. f, E. faecalis in faecal samples from patients with alcoholic hepatitis whose faecal samples were cytolysin- positive (n = 25) or cytolysin-negative (n = 54), assessed by qPCR (P = 0.8174). g, 16S rRNA sequencing of faecal samples from patients with alcoholic hepatitis from different centres (France, n = 9; Mexico, n = 6; Spain, n = 5; UK, n = 11; USA (east), n = 16; USA (Midwest), n = 12; USA (west), n = 16 patients). We used PCoA based on Jaccard dissimilarity matrices to show β-diversity among groups at the genus level. The composition of faecal microbiota was significantly different between patients from different

--- Extracted Metadata ---
Keywords: alcohol-use disorder, alcoholic hepatitis, cytolysin, MELD score, ABIC score, discriminant function, E. faecalis, faecal samples, qPCR, 16S rRNA sequencing, PCoA, Jaccard dissimilarity, microbiota
Methods: Receiver operating characteristic curves, area under the curve, qPCR, 16S rRNA sequencing, PCoA, Jaccard dissimilarity matrices
Hypothetical Questions: How does cytolysin positivity relate to 90-day mortality in patients with alcoholic hepatitis?, What is the significance of E. faecalis in faecal samples of patients with alcoholic hepatitis?, How does the composition of fecal microbiota vary between patients with alcoholic hepatitis from different regions?",14,ald_paper,125,"['Receiver operating characteristic curves', 'area under the curve', 'qPCR', '16S rRNA sequencing', 'PCoA', 'Jaccard dissimilarity matrices']","['How does cytolysin positivity relate to 90-day mortality in patients with alcoholic hepatitis?', 'What is the significance of E. faecalis in faecal samples of patients with alcoholic hepatitis?', 'How does the composition of fecal microbiota vary between patients with alcoholic hepatitis from different regions?']","['alcohol-use disorder', 'alcoholic hepatitis', 'cytolysin', 'MELD score', 'ABIC score', 'discriminant function', 'E. faecalis', 'faecal samples', 'qPCR', '16S rRNA sequencing', 'PCoA', 'Jaccard dissimilarity', 'microbiota']"
20b155020c686b9e9f0cb6a63bd9cdbf,"or cytolysin-negative (n = 54), assessed by qPCR (P = 0.8174). g, 16S rRNA sequencing of faecal samples from patients with alcoholic hepatitis from different centres (France, n = 9; Mexico, n = 6; Spain, n = 5; UK, n = 11; USA (east), n = 16; USA (Midwest), n = 12; USA (west), n = 16 patients). We used PCoA based on Jaccard dissimilarity matrices to show β-diversity among groups at the genus level. The composition of faecal microbiota was significantly different between patients from different regions (P < 0.01). h, Percentage of faecal samples that were positive for cylLL and cylLS DNA sequences (cytolysin- positive), in patients with alcoholic hepatitis from different centres (France,

--- Extracted Metadata ---
Keywords: cytolysin, 16S rRNA sequencing, faecal samples, alcoholic hepatitis, PCoA, Jaccard dissimilarity matrices, β-diversity, genus level, faecal microbiota
Methods: qPCR, 16S rRNA sequencing, PCoA, Jaccard dissimilarity matrices
Hypothetical Questions: How does the composition of faecal microbiota vary among patients with alcoholic hepatitis from different regions?, What is the prevalence of cylLL and cylLS DNA sequences (cytolysin-positive) in patients with alcoholic hepatitis from different centres?",14,ald_paper,126,"['qPCR', '16S rRNA sequencing', 'PCoA', 'Jaccard dissimilarity matrices']","['How does the composition of faecal microbiota vary among patients with alcoholic hepatitis from different regions?', 'What is the prevalence of cylLL and cylLS DNA sequences (cytolysin-positive) in patients with alcoholic hepatitis from different centres?']","['cytolysin', '16S rRNA sequencing', 'faecal samples', 'alcoholic hepatitis', 'PCoA', 'Jaccard dissimilarity matrices', 'β-diversity', 'genus level', 'faecal microbiota']"
174cfa18b2c0ffc027852b78caf9660d,"n = 16; Mexico, n = 6; Spain, n = 6; UK, n = 10; USA (east), n = 16; USA (Midwest), n = 13; USA (west), n = 15 patients), assessed by qPCR (P = 0.6094). i, E. faecalis in faecal samples from patients with alcoholic hepatitis from different centres, assessed by qPCR (P = 0.5648). j, Percentage of faecal samples that were positive for E. faecalis in patients with alcoholic hepatitis from different centres (France, n = 16; Mexico, n = 6; Spain, n = 6; UK, n = 10; USA (east), n = 16; USA (Midwest), n = 13; USA (west), n = 15 patients), assessed by qPCR (P = 0.0529). k, Percentage of subjects with faecal samples that were positive for cylLL and cylLS DNA sequences (cytolysin-positive), in patients with alcoholic hepatitis and with (n = 30) or without (n = 18) cirrhosis, assessed by qPCR (P = 0.3431). l, E. faecalis in faecal samples from patients with alcoholic hepatitis and with (n = 30) or without (n = 18) cirrhosis, assessed by qPCR (P = 0.5736). m, Percentage of faecal samples that were

--- Extracted Metadata ---
Keywords: E. faecalis, alcoholic hepatitis, cirrhosis, qPCR
Methods: qPCR
Hypothetical Questions: What is the prevalence of E. faecalis in patients with alcoholic hepatitis across different regions?, Is there a difference in the prevalence of cylLL and cylLS DNA sequences in patients with alcoholic hepatitis with and without cirrhosis?",14,ald_paper,127,['qPCR'],"['What is the prevalence of E. faecalis in patients with alcoholic hepatitis across different regions?', 'Is there a difference in the prevalence of cylLL and cylLS DNA sequences in patients with alcoholic hepatitis with and without cirrhosis?']","['E. faecalis', 'alcoholic hepatitis', 'cirrhosis', 'qPCR']"
5dba9d3b14303785159fc9e250470fed,"= 13; USA (west), n = 15 patients), assessed by qPCR (P = 0.0529). k, Percentage of subjects with faecal samples that were positive for cylLL and cylLS DNA sequences (cytolysin-positive), in patients with alcoholic hepatitis and with (n = 30) or without (n = 18) cirrhosis, assessed by qPCR (P = 0.3431). l, E. faecalis in faecal samples from patients with alcoholic hepatitis and with (n = 30) or without (n = 18) cirrhosis, assessed by qPCR (P = 0.5736). m, Percentage of faecal samples that were positive for E. faecalis in patients with alcoholic hepatitis and with (n = 30) or without (n = 18) cirrhosis, assessed by qPCR (P = 0.2878). Results are expressed as mean ± s.e.m. (c, f, i, l). For the box and whisker plots in b, the box extends from the 25th to 75th percentiles, and the centre line represents the median; for all three groups, the bottom whiskers show the minimum values; for the control group (black), the top whisker shows the maximum value; for the other two groups, the top

--- Extracted Metadata ---
Keywords: qPCR, cylLL, cylLS, E. faecalis, alcoholic hepatitis, cirrhosis
Methods: qPCR
Hypothetical Questions: What is the percentage of subjects with positive cylLL and cylLS DNA sequences in patients with alcoholic hepatitis and cirrhosis?, Is there a difference in the presence of E. faecalis in faecal samples between patients with alcoholic hepatitis with or without cirrhosis?",14,ald_paper,128,['qPCR'],"['What is the percentage of subjects with positive cylLL and cylLS DNA sequences in patients with alcoholic hepatitis and cirrhosis?', 'Is there a difference in the presence of E. faecalis in faecal samples between patients with alcoholic hepatitis with or without cirrhosis?']","['qPCR', 'cylLL', 'cylLS', 'E. faecalis', 'alcoholic hepatitis', 'cirrhosis']"
644608f30015ed7f9f453ddcb9b2df81,"e positive for E. faecalis in patients with alcoholic hepatitis and with (n = 30) or without (n = 18) cirrhosis, assessed by qPCR (P = 0.2878). Results are expressed as mean ± s.e.m. (c, f, i, l). For the box and whisker plots in b, the box extends from the 25th to 75th percentiles, and the centre line represents the median; for all three groups, the bottom whiskers show the minimum values; for the control group (black), the top whisker shows the maximum value; for the other two groups, the top whiskers represent the 75th percentile plus 1.5× the inter-quartile distance (the distance between the 25th and 75th percentiles); all values greater than this are plotted as individual dots. P values were determined by Kruskal– Wallis test (i) with Dunn’s post hoc test (b, c), two-sided Fisher’s exact test (h, j, k, m) followed by FDR procedures (d), two-sided Mann–Whitney Wilcoxon rank-sum test (f, l) or PERMANOVA (g). The exact group size (n) and P values for each comparison are listed in

--- Extracted Metadata ---
Keywords: E. faecalis, alcoholic hepatitis, cirrhosis, qPCR, box and whisker plots, Kruskal-Wallis test, Dunn's post hoc test, Fisher's exact test, FDR procedures, Mann-Whitney Wilcoxon rank-sum test, PERMANOVA
Methods: qPCR, box and whisker plots, Kruskal-Wallis test, Dunn's post hoc test, Fisher's exact test, FDR procedures, Mann-Whitney Wilcoxon rank-sum test, PERMANOVA
Hypothetical Questions: Are patients with alcoholic hepatitis more likely to test positive for E. faecalis compared to those without cirrhosis?, How do the levels of E. faecalis differ between patients with alcoholic hepatitis with and without cirrhosis?, What statistical tests were used to analyze the data on E. faecalis presence in patients with alcoholic hepatitis and cirrhosis?, What are the implications of E. faecalis presence in patients with alcoholic hepatitis and cirrhosis?",14,ald_paper,129,"['qPCR', 'box and whisker plots', 'Kruskal-Wallis test', ""Dunn's post hoc test"", ""Fisher's exact test"", 'FDR procedures', 'Mann-Whitney Wilcoxon rank-sum test', 'PERMANOVA']","['Are patients with alcoholic hepatitis more likely to test positive for E. faecalis compared to those without cirrhosis?', 'How do the levels of E. faecalis differ between patients with alcoholic hepatitis with and without cirrhosis?', 'What statistical tests were used to analyze the data on E. faecalis presence in patients with alcoholic hepatitis and cirrhosis?', 'What are the implications of E. faecalis presence in patients with alcoholic hepatitis and cirrhosis?']","['E. faecalis', 'alcoholic hepatitis', 'cirrhosis', 'qPCR', 'box and whisker plots', 'Kruskal-Wallis test', ""Dunn's post hoc test"", ""Fisher's exact test"", 'FDR procedures', 'Mann-Whitney Wilcoxon rank-sum test', 'PERMANOVA']"
0d7b149dd9b9323fa21507c0d6a24b99,"op whiskers represent the 75th percentile plus 1.5× the inter-quartile distance (the distance between the 25th and 75th percentiles); all values greater than this are plotted as individual dots. P values were determined by Kruskal– Wallis test (i) with Dunn’s post hoc test (b, c), two-sided Fisher’s exact test (h, j, k, m) followed by FDR procedures (d), two-sided Mann–Whitney Wilcoxon rank-sum test (f, l) or PERMANOVA (g). The exact group size (n) and P values for each comparison are listed in Supplementary Table 10. *P < 0.05, **P < 0.01, ***P < 0.001, ****P < 0.0001.

--- Extracted Metadata ---
Keywords: statistical analysis, Kruskal-Wallis test, Dunn's post hoc test, Fisher's exact test, FDR procedures, Mann-Whitney Wilcoxon rank-sum test, PERMANOVA
Methods: Kruskal-Wallis test, Dunn's post hoc test, Fisher's exact test, FDR procedures, Mann-Whitney Wilcoxon rank-sum test, PERMANOVA
Hypothetical Questions: What statistical tests were used in the analysis?, How were P values determined in the study?",14,ald_paper,130,"['Kruskal-Wallis test', ""Dunn's post hoc test"", ""Fisher's exact test"", 'FDR procedures', 'Mann-Whitney Wilcoxon rank-sum test', 'PERMANOVA']","['What statistical tests were used in the analysis?', 'How were P values determined in the study?']","['statistical analysis', 'Kruskal-Wallis test', ""Dunn's post hoc test"", ""Fisher's exact test"", 'FDR procedures', 'Mann-Whitney Wilcoxon rank-sum test', 'PERMANOVA']"
98c5fe3b6999f0bb145a006dbeca9374,"Extended Data Fig. 2 | See next page for caption.

--- Extracted Metadata ---
Methods: Extended Data Fig. 2",15,ald_paper,131,['Extended Data Fig. 2'],[],[]
663cf932c191abe406198b369e32e422,"Article

--- Extracted Metadata ---
Keywords: CRISPR, gene editing, epigenetics, RNA interference, human cells, disease development, gene expression
Methods: CRISPR, gene editing, epigenetics, RNA interference
Hypothetical Questions: How can CRISPR be used to edit genes in human cells?, What are the potential implications of epigenetic modifications on disease development?, How does RNA interference regulate gene expression?",16,ald_paper,132,"['CRISPR', 'gene editing', 'epigenetics', 'RNA interference']","['How can CRISPR be used to edit genes in human cells?', 'What are the potential implications of epigenetic modifications on disease development?', 'How does RNA interference regulate gene expression?']","['CRISPR', 'gene editing', 'epigenetics', 'RNA interference', 'human cells', 'disease development', 'gene expression']"
64ea3de25a9434f237347f5a1c04e023,"Extended Data Fig. 2 | Cytolytic E. faecalis causes the progression of ethanol-induced liver disease in mice. a–n, C57BL/6 mice were fed oral isocaloric (control) or chronic–binge ethanol diets and gavaged with vehicle (PBS), a cytolytic E. faecalis strain (FA2-2(pAM714)) (denoted E. faecalis) (5 × 108 CFUs) or a non-cytolytic E. faecalis strain (FA2-2(pAM771))5 (denoted E. faecalis Δcytolysin) (5 × 108 CFUs) every third day. a, Serum levels of ALT. b, Hepatic triglyceride content. c, Representative oil red O-stained liver sections. d–f, Hepatic levels of mRNAs. g, Kaplan–Meier curve of survival of mice on chronic–binge ethanol diets (day 0 denotes the start of ethanol feeding). Mice gavaged with PBS all survived, and are not included in the figure. A higher proportion of mice (n = 15) gavaged with non-cytolytic E. faecalis survived than did mice (n = 25) gavaged with cytolytic E. faecalis. h, Proportions of mice that were positive for cytolysin in the liver, measured by qPCR for cylLS

--- Extracted Metadata ---
Keywords: E. faecalis, ethanol-induced liver disease, ALT, hepatic triglyceride, mRNAs, oil red O, Kaplan-Meier curve, cytolysin, qPCR
Methods: gavage, oral feeding, qPCR
Hypothetical Questions: How does cytolytic E. faecalis contribute to the progression of ethanol-induced liver disease in mice?, What is the effect of cytolytic E. faecalis on the survival of mice on chronic-binge ethanol diets?",16,ald_paper,133,"['gavage', 'oral feeding', 'qPCR']","['How does cytolytic E. faecalis contribute to the progression of ethanol-induced liver disease in mice?', 'What is the effect of cytolytic E. faecalis on the survival of mice on chronic-binge ethanol diets?']","['E. faecalis', 'ethanol-induced liver disease', 'ALT', 'hepatic triglyceride', 'mRNAs', 'oil red O', 'Kaplan-Meier curve', 'cytolysin', 'qPCR']"
edb085ac7a774566046ae52e7e5395f1,"ive oil red O-stained liver sections. d–f, Hepatic levels of mRNAs. g, Kaplan–Meier curve of survival of mice on chronic–binge ethanol diets (day 0 denotes the start of ethanol feeding). Mice gavaged with PBS all survived, and are not included in the figure. A higher proportion of mice (n = 15) gavaged with non-cytolytic E. faecalis survived than did mice (n = 25) gavaged with cytolytic E. faecalis. h, Proportions of mice that were positive for cytolysin in the liver, measured by qPCR for cylLS (the gene that encodes cytolysin subunit CylLS′′). i, Proportions of mice that were positive for E. faecalis in the liver, measured by qPCR. About 80% of mice colonized with cytolytic E. faecalis, as well as those colonized with non- cytolytic E. faecalis, were positive for E. faecalis in their livers. j, Liver CFUs of Enterococcus in mice on a chronic–binge ethanol diet. k, Paracellular intestinal permeability was evaluated by measuring faecal albumin content and serum levels of

--- Extracted Metadata ---
Keywords: Liver pathology, mRNA analysis, Kaplan-Meier curve, qPCR, Chronic-binge ethanol diet, E. faecalis colonization, Cytolytic E. faecalis, Non-cytolytic E. faecalis, Liver CFUs, Intestinal permeability
Methods: mRNA analysis, Kaplan-Meier curve, qPCR
Hypothetical Questions: What is the impact of cytolytic and non-cytolytic E. faecalis on the survival of mice on chronic-binge ethanol diets?, How does E. faecalis colonization affect liver health in mice on ethanol diets?, What is the relationship between cytolysin and E. faecalis presence in the liver of mice?",16,ald_paper,134,"['mRNA analysis', 'Kaplan-Meier curve', 'qPCR']","['What is the impact of cytolytic and non-cytolytic E. faecalis on the survival of mice on chronic-binge ethanol diets?', 'How does E. faecalis colonization affect liver health in mice on ethanol diets?', 'What is the relationship between cytolysin and E. faecalis presence in the liver of mice?']","['Liver pathology', 'mRNA analysis', 'Kaplan-Meier curve', 'qPCR', 'Chronic-binge ethanol diet', 'E. faecalis colonization', 'Cytolytic E. faecalis', 'Non-cytolytic E. faecalis', 'Liver CFUs', 'Intestinal permeability']"
9848d8ce6f8ef9c072ab07ed8eee7ad0,"qPCR for cylLS (the gene that encodes cytolysin subunit CylLS′′). i, Proportions of mice that were positive for E. faecalis in the liver, measured by qPCR. About 80% of mice colonized with cytolytic E. faecalis, as well as those colonized with non- cytolytic E. faecalis, were positive for E. faecalis in their livers. j, Liver CFUs of Enterococcus in mice on a chronic–binge ethanol diet. k, Paracellular intestinal permeability was evaluated by measuring faecal albumin content and serum levels of lipopolysaccharide (LPS) by enzyme-linked immunosorbent assays. l, Faecal samples were collected and 16S rRNA genes were sequenced. PCoA based on Jaccard dissimilarity matrices showed no significant differences among mice gavaged with PBS, cytolytic or non-cytolytic E. faecalis following

--- Extracted Metadata ---
Keywords: qPCR, cylLS, cytolysin subunit, E. faecalis, liver colonization, ethanol diet, intestinal permeability, albumin, lipopolysaccharide, 16S rRNA, PCoA, Jaccard dissimilarity
Methods: qPCR, 16S rRNA sequencing, enzyme-linked immunosorbent assays, PCoA
Hypothetical Questions: What are the proportions of mice colonized with cytolytic and non-cytolytic E. faecalis that are positive for E. faecalis in their livers?, How does chronic-binge ethanol diet affect the liver CFUs of Enterococcus in mice?, How are paracellular intestinal permeability and liver CFUs of Enterococcus related in mice on a chronic-binge ethanol diet?, What are the differences in Jaccard dissimilarity matrices among mice gavaged with different substances (PBS, cytolytic E. faecalis, non-cytolytic E. faecalis)?",16,ald_paper,135,"['qPCR', '16S rRNA sequencing', 'enzyme-linked immunosorbent assays', 'PCoA']","['What are the proportions of mice colonized with cytolytic and non-cytolytic E. faecalis that are positive for E. faecalis in their livers?', 'How does chronic-binge ethanol diet affect the liver CFUs of Enterococcus in mice?', 'How are paracellular intestinal permeability and liver CFUs of Enterococcus related in mice on a chronic-binge ethanol diet?', 'What are the differences in Jaccard dissimilarity matrices among mice gavaged with different substances (PBS, cytolytic E. faecalis, non-cytolytic E. faecalis)?']","['qPCR', 'cylLS', 'cytolysin subunit', 'E. faecalis', 'liver colonization', 'ethanol diet', 'intestinal permeability', 'albumin', 'lipopolysaccharide', '16S rRNA', 'PCoA', 'Jaccard dissimilarity']"
ac916bd00fde54b423d7872c6fcdad1f,"feeding with the control and ethanol diets. Compared to mice fed with a control diet, mice fed with an ethanol diet had significantly different faecal microbiomes after gavaging with E. faecalis (P < 0.05). m, n, Serum levels of ethanol and hepatic levels of Adh1 and Cyp2e1 mRNAs did not differ significantly among mice gavaged with PBS, cytolytic or non-cytolytic E. faecalis after ethanol feeding. o, Mice were gavaged with cytolytic or non- cytolytic E. faecalis strains (carrying the erythromycin resistance gene; 5 × 108 CFUs) at time 0, and faeces were collected 0, 8, 24, 48 and 72 h later. Faecal CFUs of Enterococcus were determined by culturing faecal samples on BBL enterococcosel broth agar plate with 50 μg ml-1 erythromycin. At time 0 and 72 h, five out of five and four out of five mice, respectively, had no detectable erythromycin-resistant Enterococcus in their faeces. These points are not shown on the graph, but have been included in the calculation of mean ± s.e.m. Scale bar,

--- Extracted Metadata ---
Keywords: ethanol diet, faecal microbiome, E. faecalis, ethanol feeding, mRNA analysis, culturing, CFUs determination, Enterococcus, erythromycin-resistant
Methods: faecal microbiome analysis, gavaging, mRNA analysis, culturing, CFUs determination
Hypothetical Questions: How does feeding mice with ethanol diet affect their faecal microbiomes after gavaging with E. faecalis?, Do serum levels of ethanol and hepatic levels of specific mRNAs change after gavaging with E. faecalis and ethanol feeding in mice?, How do cytolytic and non-cytolytic E. faecalis strains affect faecal CFUs of Enterococcus over time?, What is the impact of gavaging with cytolytic or non-cytolytic E. faecalis strains on the presence of erythromycin-resistant Enterococcus in mouse faeces over 72 hours?",16,ald_paper,136,"['faecal microbiome analysis', 'gavaging', 'mRNA analysis', 'culturing', 'CFUs determination']","['How does feeding mice with ethanol diet affect their faecal microbiomes after gavaging with E. faecalis?', 'Do serum levels of ethanol and hepatic levels of specific mRNAs change after gavaging with E. faecalis and ethanol feeding in mice?', 'How do cytolytic and non-cytolytic E. faecalis strains affect faecal CFUs of Enterococcus over time?', 'What is the impact of gavaging with cytolytic or non-cytolytic E. faecalis strains on the presence of erythromycin-resistant Enterococcus in mouse faeces over 72 hours?']","['ethanol diet', 'faecal microbiome', 'E. faecalis', 'ethanol feeding', 'mRNA analysis', 'culturing', 'CFUs determination', 'Enterococcus', 'erythromycin-resistant']"
